日期,成交股數,成交金額,成交筆數,開盤價,最高價,最低價,收盤價,漲跌價差,收盤價MA5,收盤價MA10,收盤價MA20,收盤價MA60,收盤價MA120,收盤價MA240,成交股數MA5,成交股數MA10,成交股數MA20,成交股數MA60,成交股數MA120,成交股數MA240,成交金額MA5,成交金額MA10,成交金額MA20,成交金額MA60,成交金額MA120,成交金額MA240,成交股數.1,開盤價.1,最高價.1,最低價.1,收盤價.1,漲跌價差.1,燦坤/台灣50,1,2,3,4,5,6,7,8,9,10,11,12,當前資產部位
2006/6/20,11027000,559565630,1396,51.8,51.8,49.9,50.45,-1.4,51.22,50.904,52.1045,54.15066667,53.00783333,50.33883333,7515000,9727700,7785950,5243324.517,5301521.725,5904977.538,384572912,493639784,402036369.5,281285564.1,279489690,295227236.4,11027000,51.8,51.8,49.9,50.45,-1.4,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/21,5953000,300110350,727,50.4,50.8,50.1,50.2,-0.25,51.04,50.739,51.9645,54.139,53.00408333,50.350125,7587800,9594100,7591950,5326591.183,5255946.725,5904985.871,388206906,485681764,390891694.5,285479445,277181611.6,295302764.7,5953000,50.4,50.8,50.1,50.2,-0.25,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/22,17118000,882501850,998,50.95,51.75,50.8,51.65,1.45,51.21,50.905,51.8795,54.149,53.01575,50.36708333,9644800,9064100,8150350,5591174.517,5352571.725,5955744.204,495256746,460276973,419225819.5,299131357.5,282209778.7,298008751.2,17118000,50.95,51.75,50.8,51.65,1.45,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/23,9694000,493364650,835,51.3,51.4,50.65,51.15,-0.5,51.06,50.94,51.7695,54.14316667,53.017,50.38304167,9620000,8604900,8430050,5683441.183,5218446.725,5989681.704,491748416,438233394,432975042,303801191.6,275424726.6,299758448.4,9694000,51.3,51.4,50.65,51.15,-0.5,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/26,6504000,335465900,725,51.45,52.1,51.25,51.8,0.65,51.05,51.05,51.6945,54.14483333,53.02158333,50.40291667,10059200,8537500,8482500,5765424.517,5238246.725,6000885.871,514201676,435835043,435123774.5,308029380.8,276457990,300407388.4,6504000,51.45,52.1,51.25,51.8,0.65,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/27,7715000,402516600,937,51.75,52.5,51.6,51.85,0.05,51.33,51.275,51.607,54.13733333,53.02533333,50.42258333,9396800,8455900,8767150,5854224.517,5226705.058,6017306.704,482791870,433682391,449856267,312663583.3,275924893.3,301343604.5,7715000,51.75,52.5,51.6,51.85,0.05,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/28,4515000,231728750,606,51.35,51.55,51.05,51.55,-0.3,51.6,51.32,51.5145,54.1165,53.02991667,50.442125,9109200,8348500,8743900,5885941.183,5211813.392,6027923.371,469115550,428661228,448160729.5,314233291.6,275180738.7,301924528.1,4515000,51.35,51.55,51.05,51.55,-0.3,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/29,4697000,244473000,550,51.75,52.2,51.75,52.2,0.65,51.71,51.46,51.4545,54.1015,53.037,50.46375,6625000,8134900,8853550,5914907.85,5135871.725,6036102.533,341509780,418383263,453704882,315694420.8,271309020,302407979.5,4697000,51.75,52.2,51.75,52.2,0.65,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/6/30,9702000,514522050,1016,53.15,53.2,52.85,53.1,0.9,52.1,51.58,51.3945,54.1015,53.05241667,50.48520833,6626600,8123300,9113600,6033207.85,5156288.392,6040906.7,345741260,418744838,467327844.5,321962506.6,272492851.6,302858805.1,9702000,53.15,53.2,52.85,53.1,0.9,,0,0,0,0,0,1,0,0,0,0,0,0,0
2006/7/3,6957000,369565300,489,53.2,53.3,53,53.05,-0.05,52.35,51.7,51.4245,54.09066667,53.07325,50.50458333,6717200,8388200,9121600,6079924.517,5173263.392,6005290.029,352561140,433381408,467679574.5,324411914.1,273501145,301285028,6957000,53.2,53.3,53,53.05,-0.05,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/4,5055000,269744500,666,53.15,53.55,53.1,53.35,0.3,52.65,51.99,51.447,54.0815,53.08908333,50.5245,6185200,7791000,8759350,6109324.517,5171813.392,5983052.529,326006720,404399295,449019539.5,325952831.6,273527592.5,300310412,5055000,53.15,53.55,53.1,53.35,0.3,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/5,3786000,200062450,495,53.05,53.15,52.5,52.7,-0.65,52.88,52.24,51.4895,54.05816667,53.09741667,50.540375,6039400,7574300,8584200,6106724.517,5123680.058,5945869.196,319673460,394394505,440038134.5,325737995.8,271062168.7,298561307,3786000,53.05,53.15,52.5,52.7,-0.65,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/6,9631000,504156600,766,52.5,52.6,52.15,52.6,-0.1,52.96,52.335,51.62,54.04233333,53.09866667,50.55541667,7026200,6825600,7944850,6252441.183,5135805.058,5930515.029,371610180,356559980,408418476.5,333346308.3,271696572.5,297943481.4,9631000,52.5,52.6,52.15,52.6,-0.1,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/7,2733000,143226200,294,52.4,52.7,52.2,52.3,-0.3,52.8,52.45,51.695,54.01483333,53.09866667,50.569375,5632400,6129500,7367200,6256674.517,5109688.392,5912210.863,297351010,321546135,379889764.5,333508713.3,270323462.9,297091268.6,2733000,52.4,52.7,52.2,52.3,-0.3,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/10,2253000,118241700,423,52,53.1,51.9,53.1,0.8,52.81,52.58,51.815,53.99316667,53.10116667,50.58645833,4691600,5704400,7120950,6241791.183,5065813.392,5848577.529,247086290,299823715,367829379,332634265,268000687.5,294001616.5,2253000,52,53.1,51.9,53.1,0.8,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/11,1683000,88822400,276,52.9,53.05,52.5,52.7,-0.4,52.68,52.665,51.97,53.954,53.1045,50.60225,4017200,5101200,6778550,6227924.517,5044138.392,5806144.196,210901870,268454295,351068343,331821251.6,266864310.8,291937804.7,1683000,52.9,53.05,52.5,52.7,-0.4,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/12,4522000,239304450,627,52.85,53.3,52.1,52.5,-0.2,52.64,52.76,52.04,53.909,53.10408333,50.61808333,4164400,5101900,6725200,6239039.5,5035063.392,5808706.696,218750270,269211865,348936546.5,332261163.7,266411648.7,292140261.2,4522000,52.85,53.3,52.1,52.5,-0.2,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/13,6348000,331008500,547,52.1,52.35,52,52.1,-0.4,52.54,52.75,52.105,53.85566667,53.09908333,50.631,3507800,5267000,6700950,6324889.5,4962721.725,5810235.863,184120650,277865415,348124339,336680442.9,262529949.6,292298950,6348000,52.1,52.35,52,52.1,-0.4,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/14,15703010,800612858,1447,51.3,51.3,50.65,50.8,-1.3,52.24,52.52,52.05,53.774,53.08533333,50.63904167,6101802,5867101,6995200.5,6511995.167,5059096.808,5845965.071,315597981.6,306474495.8,362609666.9,345860628.3,267386088.4,294178546.7,15703010,51.3,51.3,50.65,50.8,-1.3,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/17,8296000,413605540,1449,50.55,50.6,49.3,49.63,-1.17,51.546,52.178,51.939,53.66616667,53.0585,50.644375,7310402,6001001,7194600.5,6602610.167,5066713.475,5856977.571,374670749.6,310878519.8,372129963.9,350086893.1,267595476.6,294760725.8,8296000,50.55,50.6,49.3,49.63,-1.17,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/18,4651000,231627110,660,49.8,49.97,49.63,49.97,0.34,51,51.84,51.915,53.5615,53.0345,50.650125,7904002,5960601,6875800.5,6627876.833,5040305.142,5858044.238,403231691.6,307066780.8,355733037.9,350999858.3,266069676.3,294838282.1,4651000,49.8,49.97,49.63,49.97,0.34,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/19,6137000,307319080,832,49.98,50.3,49.8,49.99,0.02,50.498,51.569,51.9045,53.4555,53.02733333,50.65770833,8227002,6195701,6885000.5,6683693.5,5027088.475,5848219.238,416834617.6,317792443.8,356093474.4,353505552.1,265328552,294395873.7,6137000,49.98,50.3,49.8,49.99,0.02,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/20,5327000,272155050,824,50.9,51.35,50.75,51.35,1.36,50.348,51.444,51.8895,53.3805,53.02691667,50.67029167,8022802,5765301,6295450.5,6744826.833,5005963.475,5855202.571,405063927.6,294592288.8,325576134.4,356491163,264242904.9,294797014.3,5327000,50.9,51.35,50.75,51.35,1.36,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/21,5875000,298734900,533,50.8,51.2,50.6,51.2,-0.15,50.428,51.334,51.892,53.28633333,53.02608333,50.67970833,6057200,6079501,6104500.5,6804960.167,5005571.808,5850073.404,304688336,310143158.8,315844646.9,359349332.1,264197551.1,294603208.9,5875000,50.8,51.2,50.6,51.2,-0.15,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/24,4794000,240872800,621,50.2,50.65,50.05,50.6,-0.6,50.622,51.084,51.832,53.18633333,53.0265,50.68325,5356800,6333601,6019000.5,6814035.167,5011546.808,5771056.738,270141788,322406268.8,311114991.9,359331578,264486335.3,290712498.9,4794000,50.2,50.65,50.05,50.6,-0.6,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/25,3056010,156001760,467,51.2,51.2,50.85,50.85,0.25,50.798,50.899,51.782,53.08716667,53.02525,50.68779167,5037802,6470902,5786051,6825668.667,5008763.558,5769631.779,255016718,329124204.8,298789249.9,359714908.1,264349266.6,290658438.4,3056010,51.2,51.2,50.85,50.85,0.25,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/26,2655000,135051100,252,50.8,51.05,50.65,50.9,0.05,50.98,50.739,51.7495,52.98883333,53.0215,50.69495833,4341402,6284202,5693051,6835052,4970346.892,5764185.946,220563122,318698869.8,293955367.4,359982807.3,262368745,290409309.3,2655000,50.8,51.05,50.65,50.9,0.05,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/27,3749000,192045800,552,51,51.6,50.85,51.6,0.7,51.03,50.689,51.7195,52.8955,53.0215,50.70566667,4025802,6024302,5645651,6826635.333,4969488.558,5750798.446,204541272,304802599.8,291334007.4,359117683.1,262303806.2,289789197.3,3749000,51,51.6,50.85,51.6,0.7,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/28,4696000,242125550,533,51.5,51.75,51.35,51.55,-0.05,51.1,50.764,51.642,52.788,53.01483333,50.715875,3790002,4923601,5395351,6862702,4938446.892,5747535.946,193219402,248953869,277714182.4,360713309.8,260686597.5,289676283.1,4696000,51.5,51.75,51.35,51.55,-0.05,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/7/31,5535000,286416950,713,52,52.05,51.2,51.4,-0.15,51.26,50.941,51.5595,52.67133333,53.0015,50.72566667,3938202,4647501,5324251,6901635.333,4917596.892,5758144.279,202328232,236235010,273556764.9,362366698.1,259529329.1,290259336.5,5535000,52,52.05,51.2,51.4,-0.15,,0,0,0,0,0,0,1,0,0,0,0,0,0
2006/8/1,3569000,184268350,282,51.5,51.85,51.4,51.45,0.05,51.38,51.089,51.4645,52.54216667,52.99441667,50.735875,4040800,4539301,5249951,6881835.333,4931946.892,5755565.113,207981550,231499134,269282957.4,360766672.3,260257171.6,290169066.6,3569000,51.5,51.85,51.4,51.45,0.05,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/2,2601010,134450150,412,51.45,51.95,51.2,51.8,0.35,51.56,51.27,51.4195,52.4305,52.99108333,50.75204167,4030002,4185702,5190701.5,6806552.167,4930973.642,5713127.654,207861360,214212241,266002342.4,356042974.8,260189194.5,288158895,2601010,51.45,51.95,51.2,51.8,0.35,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/3,3844000,199626800,435,52.05,52.15,51.65,51.95,0.15,51.63,51.33,51.387,52.33966667,52.98983333,50.76779167,4049002,4037402,4901351.5,6711518.833,4942540.308,5714602.654,209377560,206959416,250775852.4,350161092.3,260786812.9,288291741.9,3844000,52.05,52.15,51.65,51.95,0.15,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/4,8786000,454526500,486,51.95,52,51.35,51.45,-0.5,51.61,51.355,51.3445,52.23466667,52.98525,50.78120833,4867002,4328502,5204001.5,6755718.833,4984040.308,5744044.321,251857750,222538576,266340867.4,351857344.8,262922065.4,289840647.2,8786000,51.95,52,51.35,51.45,-0.5,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/7,4805000,247473050,362,51.35,51.75,51.25,51.4,-0.05,51.61,51.435,51.2595,52.133,52.97816667,50.794875,4721002,4329602,5331601.5,6772235.5,4991673.642,5749094.321,244068970,223198601,272802434.9,352346196.5,263296094.9,290150303,4805000,51.35,51.75,51.25,51.4,-0.05,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/8,8045000,418110850,609,51.45,52.25,51.45,52.25,0.85,51.77,51.575,51.237,52.0705,52.97983333,50.814375,5616202,4828501,5649701.5,6727302.167,5004848.625,5755981.821,290837470,249409510,289266857.4,349245468.1,263955241.2,290625589.4,8045000,51.45,52.25,51.45,52.25,0.85,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/9,8354000,438014200,792,52.2,53,52.1,53,0.75,52.01,51.785,51.262,52.03383333,52.97941667,50.835375,6766800,5398401,5841301.5,6756717.167,4983798.625,5785919.321,351550280,279705820,299202344.9,350432286.5,262821477.8,292217740.1,8354000,52.2,53,52.1,53,0.75,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/10,8376000,444720400,697,52.95,53.35,52.85,53.1,0.1,52.24,51.935,51.312,51.99216667,52.98066667,50.85666667,7673200,5861101,5942701.5,6762000.5,5029215.292,5809190.154,400569000,304973280,304887939.9,350391206.5,265235952.4,293512912.5,8376000,52.95,53.35,52.85,53.1,0.1,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/11,4495000,238616000,348,53.3,53.35,52.95,53,-0.1,52.55,52.08,51.422,51.96466667,52.9815,50.87879167,6815000,5841001,5382301,6690233.833,5055456.958,5813235.988,357386900,304622325,276788097,346355749,266632392,293807050.4,4495000,53.3,53.35,52.95,53,-0.1,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/14,5787110,309610880,478,53.1,53.65,53.1,53.45,0.45,52.96,52.285,51.613,51.943,52.98691667,50.903375,7011422,5866212,5256856.5,6679519,5089332.875,5809619.779,369814466,306941718,271588364,345650260.3,268451690.6,293779093.9,5787110,53.1,53.65,53.1,53.45,0.45,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/15,6130100,327613920,336,53.45,53.55,53.3,53.5,0.05,53.21,52.49,51.7895,51.93633333,52.99858333,50.92745833,6628442,6122322,5330811.5,6664187.333,5106992.042,5828366.029,351715080,321276275,276387704.5,344719037.3,269436817,294820093.3,6130100,53.45,53.55,53.3,53.5,0.05,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/16,8211000,444301850,925,54,54.3,53.95,54.3,0.8,53.47,52.74,52.005,51.958,53.02025,50.9585,6599842,6683321,5434511.5,6637154,5149508.708,5798878.529,352972610,352261445,283236843,343407337.3,271796279.5,293671897.1,8211000,54,54.3,53.95,54.3,0.8,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/17,17483300,957119560,973,54.65,54.9,54.55,54.75,0.45,53.8,53.02,52.175,51.98133333,53.04275,50.99145833,8421302,8047251,6042326.5,6829375.667,5285392.875,5835542.279,455452442,428010721,317485068.5,354095674.1,279263375.6,295965016.4,17483300,54.65,54.9,54.55,54.75,0.45,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/18,5902200,322753770,415,54.75,54.8,54.55,54.6,-0.15,54.12,53.335,52.345,52.00216667,53.06108333,51.024375,8702742,7758871,6043686.5,6859412.333,5319886.208,5821080.613,472279996,414833448,318686012,355835233.6,281185309.5,295484341.3,5902200,54.75,54.8,54.55,54.6,-0.15,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/21,12635090,678993311,957,54.5,54.55,52.85,52.9,-1.7,54.01,53.485,52.46,51.9955,53.0615,51.04758333,10072338,8541880,6435741,6979080.5,5380870.292,5864614.321,546156482.2,457985474.1,340592037.6,362276934.7,284516804.2,297882779.3,12635090,54.5,54.55,52.85,52.9,-1.7,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/22,8043000,428641300,527,52.9,53.6,52.9,53.4,0.5,53.99,53.6,52.5875,51.99216667,53.06608333,51.073125,10454918,8541680,6685090.5,7079430.5,5388827.625,5891701.821,566361958.2,459038519.1,354224014.6,367623177.2,284955454.7,299364980.7,8043000,52.9,53.6,52.9,53.4,0.5,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/23,4268000,226527000,575,53.3,53.55,52.5,53.5,0.1,53.83,53.65,52.7175,51.99383333,53.07816667,51.09791667,9666318,8133080,6765740.5,7067563.833,5406594.175,5895993.488,522806988.2,437889799.1,358797809.6,366971302.2,285908738.6,299667841.6,4268000,53.3,53.55,52.5,53.5,0.1,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/24,1238000,65938100,221,53,53.5,53,53.15,-0.35,53.51,53.655,52.795,51.98966667,53.084,51.121,6417258,7419280,6640190.5,7046463.833,5393035.842,5884897.654,344570696.2,400011569.1,352492424.6,365843771.3,285206064.9,299167825.6,1238000,53,53.5,53,53.15,-0.35,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/25,3727000,199347250,305,53.55,53.65,53.2,53.2,0.05,53.23,53.675,52.8775,51.97133333,53.09566667,51.144125,5982218,7342480,6591740.5,7033563.833,5391685.842,5883935.154,319889392.2,396084694.1,350353509.6,365131845.5,285184095.3,299212058.5,3727000,53.55,53.65,53.2,53.2,0.05,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/28,5666050,298339950,595,53,53.2,52.45,52.55,-0.65,53.16,53.585,52.935,51.973,53.10525,51.16554167,4588410,7330374,6598293,7014714.667,5424636.258,5889227.029,243758720,394957601.1,350949659.6,364061999.7,286936084.5,299585917.2,5666050,53,53.2,52.45,52.55,-0.65,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/29,4078000,216545900,465,52.8,53.5,52.6,52.9,0.35,53.06,53.525,53.0075,51.973,53.11566667,51.18675,3795410,7125164,6623743,6877681.333,5430469.592,5881318.696,201339640,383850799.1,352563537.1,356955344.7,287287969.1,299302574.6,4078000,52.8,53.5,52.6,52.9,0.35,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/30,5897200,316204990,568,53.1,53.9,53,53.7,0.8,53.1,53.465,53.1025,52.00383333,53.13316667,51.21066667,4121250,6893784,6788552.5,6854484.667,5469771.258,5886157.029,219275238,371041113.1,361651279.1,355897252,289413667.7,299675016.7,5897200,53.1,53.9,53,53.7,0.8,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/8/31,6377000,345844900,694,54.15,54.45,54.1,54.25,0.55,53.32,53.415,53.2175,52.07483333,53.15358333,51.23775,5149050,5783154,6915202.5,6587134.667,5513937.925,5891911.196,275256598,309913647.1,368962184.1,342718837.7,291829687.7,300121253.1,6377000,54.15,54.45,54.1,54.25,0.55,,0,0,0,0,0,0,0,1,0,0,0,0,0
2006/9/1,2472000,134130250,348,54.15,54.4,54.15,54.35,0.1,53.55,53.39,53.3625,52.134,53.179,51.26616667,4898050,5440134,6599502.5,6390234.667,5506912.925,5889190.363,262213198,291051295.1,352942371.6,333057667.8,291528626.5,300060411.7,2472000,54.15,54.4,54.15,54.35,0.1,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/4,17456000,961182950,905,54.8,55.35,54.8,55.05,0.7,54.05,53.605,53.545,52.2065,53.20316667,51.29954167,7256040,5922225,7232052.5,6561534.667,5631337.925,5932636.196,394781798,319270259,388627866.6,343086560.2,298447033.6,302683200.1,17456000,54.8,55.35,54.8,55.05,0.7,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/5,6564000,362430950,445,55.2,55.35,55.05,55.2,0.15,54.51,53.785,53.6925,52.29983333,53.23066667,51.33291667,7753240,5774325,7158002.5,6528751.333,5669037.925,5947727.863,423958808,312649224,385843871.6,342059690.7,300577579,303616253.3,6564000,55.2,55.35,55.05,55.2,0.15,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/6,7442000,408149350,534,54.8,55.2,54.45,54.75,-0.45,54.72,53.91,53.78,52.36066667,53.25358333,51.36216667,8062200,6091725,7112402.5,6559634.667,5715337.925,5958957.029,442347680,330811459,384350629.1,344163173.5,303164588.6,304384636,7442000,54.8,55.2,54.45,54.75,-0.45,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/7,5137000,279609600,341,54.45,54.8,54.25,54.55,-0.2,54.78,54.05,53.8525,52.42316667,53.27525,51.392125,7814200,6481625,6950452.5,6531368,5740271.258,5967823.696,429100620,352178609,376095089.1,343035789.3,304564705.6,304954119.7,5137000,54.45,54.8,54.25,54.55,-0.2,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/8,4207000,230505400,325,54.55,55,54.25,54.7,0.15,54.85,54.2,53.9375,52.46983333,53.3015,51.426625,8161200,6529625,6936052.5,6437851.333,5766612.925,5926244.529,448375650,355294424,375689559.1,338362441,306035149.4,303155788.7,4207000,54.55,55,54.25,54.7,0.15,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/11,5103000,281909700,705,54.8,55.75,54.5,54.75,0.05,54.79,54.42,54.0025,52.51816667,53.33483333,51.46266667,5690600,6473320,6901847,6451101.333,5778987.925,5864227.863,312521000,353651399,374304500.1,339340942.7,306849024.8,300487434.2,5103000,54.8,55.75,54.5,54.75,0.05,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/12,2144000,116572000,350,54.5,54.7,54.15,54.15,-0.6,54.58,54.545,54.035,52.57983333,53.36525,51.496125,4806600,6279920,6702542,6303051.333,5773187.925,5854552.863,263349210,343654009,363752404.1,331957715.5,306621639.8,300115667.2,2144000,54.5,54.7,54.15,54.15,-0.6,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/13,2764000,150981650,342,54.6,54.9,54.35,54.9,0.75,54.61,54.665,54.065,52.65816667,53.39858333,51.53183333,3871000,5966600,6430192,6249901.333,5788246.258,5848961.196,211915670,327131675,349086394.1,329472237.2,307475841.1,299955981.6,2764000,54.6,54.9,54.35,54.9,0.75,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/14,4405000,240437900,506,55,55.1,54.05,54.6,-0.3,54.62,54.7,54.0575,52.70733333,53.42816667,51.56645833,3724600,5769400,5776277,6038018,5814596.258,5845886.196,204081330,316590975,313252311.1,318771171.3,308951264.4,299967882.8,4405000,55,55.1,54.05,54.6,-0.3,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/15,6096200,334365140,472,54.45,55.25,54.45,55.25,0.65,54.73,54.79,54.09,52.77566667,53.45941667,51.601875,4102440,6131820,5785977,5978054.667,5830747.925,5837737.029,224853278,336614464,313832879.6,316121179.5,309961185.6,299801429.8,6096200,54.45,55.25,54.45,55.25,0.65,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/18,16751000,946623000,970,56.1,56.95,56,56.9,1.65,55.16,54.975,54.29,52.86066667,53.50275,51.64125,6432040,6061320,5991772.5,6148838,5957131.258,5886720.363,357795938,335158469,327214364,326307131.2,317168256,302760219.8,16751000,56.1,56.95,56,56.9,1.65,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/19,6457300,368076870,616,57,57.15,56.85,56.95,0.05,55.72,55.15,54.4675,52.94566667,53.5415,51.67983333,7294700,6050650,5912487.5,6127876.333,5991050.425,5886963.279,408096912,335723061,324186142.5,325733135.7,319198359.5,303025336.9,6457300,57,57.15,56.85,56.95,0.05,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/20,4731300,267535750,380,56.75,56.8,56.35,56.6,-0.35,56.06,55.335,54.6225,53.02983333,53.57316667,51.71625,7688160,5779580,5935652.5,6131481.333,6008711.258,5891843.696,431407732,321661701,326236580,326329919,320281605.3,303431238.4,4731300,56.75,56.8,56.35,56.6,-0.35,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/21,6170250,350601900,404,57.05,57.15,56.4,56.75,0.15,56.49,55.555,54.8025,53.10566667,53.60358333,51.75391667,8041210,5882905,6182265,6156035.5,6035471.675,5902815.571,453440532,328760931,340469770,328098734,321896577.4,304186422.2,6170250,57.05,57.15,56.4,56.75,0.15,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/22,2027000,114325750,234,56.4,56.55,56.3,56.45,-0.3,56.73,55.73,54.965,53.1615,53.6315,51.79133333,7227370,5664905,6097265,6028118.833,6030663.342,5900865.571,409432654,317142966,336218695,321428795.7,321695651.1,304170036.9,2027000,56.4,56.55,56.3,56.45,-0.3,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/25,4595150,259713150,354,56.45,56.75,56.05,56.6,0.15,56.67,55.915,55.1675,53.22066667,53.65566667,51.82966667,4796200,5614120,6043720,5988754.667,6034339.592,5914966.196,272050684,314923311,334287355,319597926.5,322004920.3,305012704.4,4595150,56.45,56.75,56.05,56.6,0.15,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/26,6097000,346261550,385,57,57.05,56.55,56.6,0,56.6,56.16,55.3525,53.27483333,53.67816667,51.868,4724140,6009420,6144670,6006121.333,6057722.925,5935028.696,267687620,337892266,340773137.5,320873210.7,323413021.1,306202275.3,6097000,57,57.05,56.55,56.6,0,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/27,5838000,332807400,395,57.05,57.1,56.85,57,0.4,56.68,56.37,55.5175,53.3465,53.70233333,51.911125,4945480,6316820,6141710,6040321.333,6073522.925,5912724.529,280741950,356074841,341603258,323085626.5,324411811.1,305407253.8,5838000,57.05,57.1,56.85,57,0.4,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/28,7220000,408507000,569,57.1,57.1,56.1,56.5,-0.5,56.63,56.56,55.63,53.4115,53.72691667,51.95320833,5155430,6598320,6183860,6000138,6126289.592,5906378.696,292322970,372881751,344736363,321491466.5,327418887.4,305424450.9,7220000,57.1,57.1,56.1,56.5,-0.5,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/9/29,7964000,449256500,498,56.6,56.6,56.05,56.35,-0.15,56.61,56.67,55.73,53.479,53.74691667,51.99466667,6342830,6785100,6458460,6087321.333,6171997.925,5928741.196,359309120,384370887,360492675.5,326591971.5,330050342.4,306794364.5,7964000,56.6,56.6,56.05,56.35,-0.15,,0,0,0,0,0,0,0,0,1,0,0,0,0
2006/10/2,7505000,425702700,378,56.45,56.9,56.45,56.75,0.4,56.64,56.655,55.815,53.53983333,53.7665,52.041875,6924800,5860500,5960910,6174854.667,6208322.925,5898466.196,392507030,332278857,333718663,331716321.5,332175293.2,305749497.9,7505000,56.45,56.9,56.45,56.75,0.4,,0,0,0,0,0,0,0,0,0,1,0,0,0
